---------- SpectralCalc.com -------------
 
 query:
    database: unknown
    molecules: O2 (7)
    lower waveband limit: 0.760 microns (13157.8947368421 cm-1)
    upper waveband limit: 0.781 microns (12804.0973111396 cm-1)
    intensity threshold: none
 
 number of lines found: 374
 
molecule, isotope, frequency, intensity, einstein_a, air_halfwidth, self_halfwidth, lower_energy, t_exponent, p_shift, upper_global, lower_global, upper_local, lower_local, err1, err2, err3, err4, err5, err6, ref1, ref2, ref3, ref4, ref5, ref6, mixing_flag, upper_weight, lower_weight
7,3,13127.318812,5.902e-28,0.009293,0.0564,0.055,4.5864,0.71,-0.005,       b      0,       X      0,, R  1R  1     d,4,5,6,6,5,3,46,27,15,12,1,2,,30,18
7,2,13127.421207,3.665e-27,0.01798,0.0585,0.056,0,0.72,-0.0052,       b      0,       X      0,, R  0Q  1     d,4,8,6,7,5,3,46,27,15,12,1,2,,3,3
7,2,13128.152519,2.845e-27,0.008559,0.0564,0.055,4.5247,0.71,-0.005,       b      0,       X      0,, R  1R  1     d,4,8,6,7,5,3,46,27,15,12,1,2,,5,3
7,1,13128.268754,3.566e-24,0.02028,0.0564,0.055,2.0842,0.71,-0.0051,       b      0,       X      0,, R  1Q  2     d,5,8,7,7,5,3,45,26,15,12,1,2,,5,5
7,3,13129.203464,1.362e-27,0.02125,0.0564,0.055,2.7018,0.71,-0.0051,       b      0,       X      0,, R  1Q  2     d,4,5,6,6,5,3,46,27,15,12,1,2,,30,30
7,3,13129.838819,1.148e-27,0.01327,0.0544,0.053,10.1676,0.7,-0.0054,       b      0,       X      0,, R  2R  2     d,4,5,6,6,5,3,46,27,15,12,1,2,,42,30
7,2,13130.044563,6.508e-27,0.01941,0.0564,0.055,2.6326,0.71,-0.0051,       b      0,       X      0,, R  1Q  2     d,4,8,6,7,5,3,46,27,15,12,1,2,,5,5
7,1,13130.35305,4.09e-30,0.00000002304,0.0586,0.057,0,0.72,-0.0052,       b      0,       X      0,, R  1S  0     q,5,7,6,6,5,3,47,28,7,4,1,2,,5,1
7,2,13130.604991,5.539e-27,0.01223,0.0544,0.053,9.9559,0.7,-0.0054,       b      0,       X      0,, R  2R  2     d,4,8,6,7,5,3,46,27,15,12,1,2,,7,5
7,1,13131.491402,4.282e-24,0.01465,0.0531,0.052,18.3371,0.72,-0.0059,       b      0,       X      0,, R  3R  3     d,5,8,7,7,5,3,45,26,15,12,1,2,,9,7
7,3,13131.765269,1.906e-27,0.02183,0.0544,0.053,8.2412,0.7,-0.0056,       b      0,       X      0,, R  2Q  3     d,4,5,6,6,5,3,46,27,15,12,1,2,,42,42
7,3,13132.268342,1.654e-27,0.01549,0.0531,0.052,18.5391,0.72,-0.0059,       b      0,       X      0,, R  3R  3     d,4,5,6,6,5,3,46,27,15,12,1,2,,54,42
7,2,13132.536326,9.137e-27,0.01998,0.0544,0.053,8.0246,0.7,-0.0056,       b      0,       X      0,, R  2Q  3     d,4,8,6,7,5,3,46,27,15,12,1,2,,7,7
7,2,13132.969465,7.984e-27,0.01427,0.0531,0.052,18.1026,0.72,-0.0059,       b      0,       X      0,, R  3R  3     d,4,8,6,7,5,3,46,27,15,12,1,2,,9,7
7,1,13133.440971,6.209e-24,0.02105,0.0531,0.052,16.3876,0.72,-0.00645,       b      0,       X      0,, R  3Q  4     d,5,8,7,7,5,3,45,26,15,12,1,2,,9,9
7,1,13133.57572,5.12e-29,0.0000001735,0.0563,0.055,16.2529,0.71,-0.0051,       b      0,       X      0,, R  3S  2     q,5,7,6,6,5,3,47,28,7,4,1,2,,9,5
7,3,13134.221497,2.386e-27,0.02215,0.0531,0.052,16.586,0.72,-0.00645,       b      0,       X      0,, R  3Q  4     d,4,5,6,6,5,3,46,27,15,12,1,2,,54,54
7,3,13134.607224,2.088e-27,0.0169,0.0517,0.051,29.7006,0.74,-0.006,       b      0,       X      0,, R  4R  4     d,4,5,6,6,5,3,46,27,15,12,1,2,,66,54
7,2,13134.926032,1.147e-26,0.02031,0.0531,0.052,16.146,0.72,-0.00645,       b      0,       X      0,, R  3Q  4     d,4,8,6,7,5,3,46,27,15,12,1,2,,9,9
7,2,13135.24579,1.01e-26,0.01557,0.0517,0.051,28.9643,0.74,-0.006,       b      0,       X      0,, R  4R  4     d,4,8,6,7,5,3,46,27,15,12,1,2,,11,9
7,1,13136.217029,6.289e-24,0.01691,0.0507,0.05,44.2117,0.73,-0.0061,       b      0,       X      0,, R  5R  5     d,5,8,7,7,5,3,45,26,15,12,1,2,,13,11
7,3,13136.580313,2.787e-27,0.02235,0.0517,0.051,27.7275,0.74,-0.0071,       b      0,       X      0,, R  4Q  5     d,4,5,6,6,5,3,46,27,15,12,1,2,,66,66
7,3,13136.855296,2.438e-27,0.01788,0.0507,0.05,43.6517,0.73,-0.0061,       b      0,       X      0,, R  5R  5     d,4,5,6,6,5,3,46,27,15,12,1,2,,78,66
7,2,13137.221279,1.342e-26,0.0205,0.0517,0.051,26.9888,0.74,-0.0071,       b      0,       X      0,, R  4Q  5     d,4,8,6,7,5,3,46,27,15,12,1,2,,11,11
7,2,13137.433807,1.181e-26,0.01646,0.0507,0.05,42.5407,0.73,-0.0061,       b      0,       X      0,, R  5R  5     d,4,8,6,7,5,3,46,27,15,12,1,2,,13,11
7,1,13138.20477,8.013e-24,0.02134,0.0507,0.05,42.2239,0.73,-0.0071,       b      0,       X      0,, R  5Q  6     d,5,8,7,7,5,3,45,26,15,12,1,2,,13,13
7,1,13138.22862,8.09e-29,0.0000002154,0.053,0.053,42.2001,0.72,-0.00645,       b      0,       X      0,, R  5S  4     q,5,7,6,6,5,3,47,28,7,4,1,2,,13,9
7,3,13138.844696,3.096e-27,0.02249,0.0507,0.05,41.6623,0.73,-0.0071,       b      0,       X      0,, R  5Q  6     d,4,5,6,6,5,3,46,27,15,12,1,2,,78,78
7,3,13139.012382,2.696e-27,0.01859,0.0497,0.049,60.3917,0.73,-0.0061,       b      0,       X      0,, R  6R  6     d,4,5,6,6,5,3,46,27,15,12,1,2,,90,78
7,2,13139.424838,1.495e-26,0.02064,0.0507,0.05,40.5497,0.73,-0.0071,       b      0,       X      0,, R  5Q  6     d,4,8,6,7,5,3,46,27,15,12,1,2,,13,13
7,2,13139.533343,1.309e-26,0.01712,0.0497,0.049,58.8312,0.73,-0.0061,       b      0,       X      0,, R  6R  6     d,4,8,6,7,5,3,46,27,15,12,1,2,,15,13
7,1,13140.567357,7.338e-24,0.0181,0.049,0.048,81.5805,0.74,-0.00615,       b      0,       X      0,, R  7R  7     d,5,8,7,7,5,3,45,26,15,12,1,2,,17,15
7,3,13141.015927,3.307e-27,0.02259,0.0497,0.049,58.3882,0.73,-0.007,       b      0,       X      0,, R  6Q  7     d,4,5,6,6,5,3,46,27,15,12,1,2,,90,90
7,3,13141.078288,2.86e-27,0.01914,0.049,0.048,79.9202,0.74,-0.00615,       b      0,       X      0,, R  7R  7     d,4,5,6,6,5,3,46,27,15,12,1,2,,102,90
7,2,13141.537898,1.601e-26,0.02075,0.0497,0.049,56.8267,0.73,-0.007,       b      0,       X      0,, R  6Q  7     d,4,8,6,7,5,3,46,27,15,12,1,2,,15,15
7,2,13141.544215,1.392e-26,0.01763,0.049,0.048,77.8352,0.74,-0.00615,       b      0,       X      0,, R  7R  7     d,4,8,6,7,5,3,46,27,15,12,1,2,,17,15
7,1,13142.54086,9.66e-29,0.0000002361,0.0507,0.051,79.607,0.73,-0.0071,       b      0,       X      0,, R  7S  6     q,5,7,6,6,5,3,47,28,7,4,1,2,,17,13
7,1,13142.583244,8.797e-24,0.02149,0.049,0.048,79.5646,0.74,-0.0073,       b      0,       X      0,, R  7Q  8     d,5,8,7,7,5,3,45,26,15,12,1,2,,17,17
7,3,13143.052814,2.931e-27,0.01957,0.0483,0.048,102.2362,0.74,-0.0062,       b      0,       X      0,, R  8R  8     d,4,5,6,6,5,3,46,27,15,12,1,2,,114,102
7,3,13143.094581,3.419e-27,0.02267,0.049,0.048,77.9039,0.74,-0.0073,       b      0,       X      0,, R  7Q  8     d,4,5,6,6,5,3,46,27,15,12,1,2,,102,102
7,2,13143.466228,1.431e-26,0.01802,0.0483,0.048,99.552,0.74,-0.0062,       b      0,       X      0,, R  8R  8     d,4,8,6,7,5,3,46,27,15,12,1,2,,19,17
7,2,13143.560991,1.66e-26,0.02082,0.049,0.048,75.8185,0.74,-0.0073,       b      0,       X      0,, R  7Q  8     d,4,8,6,7,5,3,46,27,15,12,1,2,,17,17
7,1,13144.540696,7.437e-24,0.01884,0.048,0.047,130.4375,0.73,-0.0062,       b      0,       X      0,, R  9R  9     d,5,8,7,7,5,3,45,26,15,12,1,2,,21,19
7,3,13144.935744,2.918e-27,0.01992,0.048,0.047,127.3389,0.73,-0.0062,       b      0,       X      0,, R  9R  9     d,4,5,6,6,5,3,46,27,15,12,1,2,,126,114
7,3,13145.080902,3.437e-27,0.02273,0.0483,0.048,100.2081,0.74,-0.0075,       b      0,       X      0,, R  8Q  9     d,4,5,6,6,5,3,46,27,15,12,1,2,,114,114
7,2,13145.299174,1.429e-26,0.01834,0.048,0.047,123.9808,0.73,-0.0062,       b      0,       X      0,, R  9R  9     d,4,8,6,7,5,3,46,27,15,12,1,2,,21,19
7,2,13145.494336,1.675e-26,0.0209,0.0483,0.048,97.5239,0.74,-0.0075,       b      0,       X      0,, R  8Q  9     d,4,8,6,7,5,3,46,27,15,12,1,2,,19,19
7,1,13146.48617,9.89e-29,0.0000002483,0.0491,0.049,128.4921,0.74,-0.0073,       b      0,       X      0,, R  9S  8     q,5,7,6,6,5,3,47,28,7,4,1,2,,21,17
7,1,13146.580459,8.603e-24,0.02159,0.048,0.047,128.3977,0.73,-0.0075,       b      0,       X      0,, R  9Q 10     d,5,8,7,7,5,3,45,26,15,12,1,2,,21,21
7,3,13146.726853,2.831e-27,0.02021,0.0473,0.047,155.2274,0.72,-0.0064,       b      0,       X      0,, R 10R 10     d,4,5,6,6,5,3,46,27,15,12,1,2,,138,126
7,3,13146.974947,3.369e-27,0.02278,0.048,0.047,125.2997,0.73,-0.0075,       b      0,       X      0,, R  9Q 10     d,4,5,6,6,5,3,46,27,15,12,1,2,,126,126
7,2,13147.042835,1.391e-26,0.01861,0.0473,0.047,151.1206,0.72,-0.0064,       b      0,       X      0,, R 10R 10     d,4,8,6,7,5,3,46,27,15,12,1,2,,23,21
7,2,13147.337981,1.647e-26,0.02094,0.048,0.047,121.942,0.73,-0.0075,       b      0,       X      0,, R  9Q 10     d,4,8,6,7,5,3,46,27,15,12,1,2,,21,21
7,1,13147.74429,6.09e-30,0.0000000193,0.0563,0.055,2.0843,0.71,-0.0051,       b      0,       X      0,, T  1S  2     q,5,7,6,6,5,3,47,28,7,4,1,2,,9,5
7,1,13148.135152,6.776e-24,0.01935,0.047,0.046,190.7748,0.72,-0.00665,       b      0,       X      0,, R 11R 11     d,5,8,7,7,5,3,45,26,15,12,1,2,,25,23
7,1,13148.420908,4.004e-29,0.02117,0.0228,0.027,2956.3693,0.63,-0.0105,       b      0,       X      0,, R 45R 45     d,4,7,6,6,5,3,45,26,15,12,1,2,,93,91
7,3,13148.425903,2.682e-27,0.02045,0.047,0.046,185.9005,0.72,-0.00665,       b      0,       X      0,, R 11R 11     d,4,5,6,6,5,3,46,27,15,12,1,2,,150,138
7,2,13148.696981,1.323e-26,0.01883,0.047,0.046,180.9704,0.72,-0.00665,       b      0,       X      0,, R 11R 11     d,4,8,6,7,5,3,46,27,15,12,1,2,,25,23
7,3,13148.776671,3.227e-27,0.02282,0.0473,0.047,153.1776,0.72,-0.00755,       b      0,       X      0,, R 10Q 11     d,4,5,6,6,5,3,46,27,15,12,1,2,,138,138
7,2,13149.091875,1.583e-26,0.02097,0.0473,0.047,149.0716,0.72,-0.00755,       b      0,       X      0,, R 10Q 11     d,4,8,6,7,5,3,46,27,15,12,1,2,,23,23
7,3,13150.032645,2.486e-27,0.02066,0.0463,0.046,219.3571,0.7,-0.0069,       b      0,       X      0,, R 12R 12     d,4,5,6,6,5,3,46,27,15,12,1,2,,162,150
7,1,13150.0569,9.09e-29,0.0000002572,0.0478,0.048,188.8531,0.73,-0.0075,       b      0,       X      0,, R 11S 10     q,5,7,6,6,5,3,47,28,7,4,1,2,,25,21
7,1,13150.196583,7.658e-24,0.02165,0.047,0.046,188.7133,0.72,-0.0074,       b      0,       X      0,, R 11Q 12     d,5,8,7,7,5,3,45,26,15,12,1,2,,25,25
7,2,13150.261369,1.232e-26,0.01902,0.0463,0.046,213.529,0.7,-0.0069,       b      0,       X      0,, R 12R 12     d,4,8,6,7,5,3,46,27,15,12,1,2,,27,25
7,3,13150.485957,3.026e-27,0.02285,0.047,0.046,183.8405,0.72,-0.0074,       b      0,       X      0,, R 11Q 12     d,4,5,6,6,5,3,46,27,15,12,1,2,,150,150
7,2,13150.7559,1.491e-26,0.02101,0.047,0.046,178.9115,0.72,-0.0074,       b      0,       X      0,, R 11Q 12     d,4,8,6,7,5,3,46,27,15,12,1,2,,25,25
7,1,13150.791663,4.17e-29,0.0218,0.0228,0.027,2953.9986,0.63,-0.01,       b      0,       X      0,, R 45Q 46     d,4,7,6,6,5,3,45,26,15,12,1,2,,93,93
7,1,13151.348626,5.646e-24,0.01971,0.046,0.045,262.5826,0.67,-0.0072,       b      0,       X      0,, R 13R 13     d,5,8,7,7,5,3,45,26,15,12,1,2,,29,27
7,3,13151.546817,2.258e-27,0.02084,0.046,0.045,255.5958,0.67,-0.0072,       b      0,       X      0,, R 13R 13     d,4,5,6,6,5,3,46,27,15,12,1,2,,174,162
7,2,13151.735743,1.124e-26,0.01918,0.046,0.045,248.7952,0.67,-0.0072,       b      0,       X      0,, R 13R 13     d,4,8,6,7,5,3,46,27,15,12,1,2,,29,27
7,1,13151.761924,1.306e-28,0.02116,0.0233,0.027,2703.8684,0.63,-0.0105,       b      0,       X      0,, R 43R 43     d,4,7,6,6,5,3,45,26,15,12,1,2,,89,87
7,3,13152.102641,2.781e-27,0.02289,0.0463,0.046,217.2871,0.7,-0.0074,       b      0,       X      0,, R 12Q 13     d,4,5,6,6,5,3,46,27,15,12,1,2,,162,162
7,2,13152.329893,1.376e-26,0.02104,0.0463,0.046,211.4605,0.7,-0.0074,       b      0,       X      0,, R 12Q 13     d,4,8,6,7,5,3,46,27,15,12,1,2,,27,27
7,3,13152.968148,2.011e-27,0.02099,0.0453,0.045,294.6153,0.66,-0.0072,       b      0,       X      0,, R 14R 14     d,4,5,6,6,5,3,46,27,15,12,1,2,,186,174
7,2,13153.119839,1.007e-26,0.01934,0.0453,0.045,286.7677,0.66,-0.0072,       b      0,       X      0,, R 14R 14     d,4,8,6,7,5,3,46,27,15,12,1,2,,31,29
7,1,13153.24888,7.62e-29,0.0000002637,0.0468,0.047,260.6825,0.72,-0.0074,       b      0,       X      0,, R 13S 12     q,5,7,6,6,5,3,47,28,7,4,1,2,,29,25
7,1,13153.43044,6.277e-24,0.0217,0.046,0.045,260.5008,0.67,-0.0074,       b      0,       X      0,, R 13Q 14     d,5,8,7,7,5,3,45,26,15,12,1,2,,29,29
7,3,13153.626524,2.507e-27,0.02291,0.046,0.045,253.5161,0.67,-0.0074,       b      0,       X      0,, R 13Q 14     d,4,5,6,6,5,3,46,27,15,12,1,2,,174,174
7,2,13153.813656,1.246e-26,0.02106,0.046,0.045,246.7173,0.67,-0.0074,       b      0,       X      0,, R 13Q 14     d,4,8,6,7,5,3,46,27,15,12,1,2,,29,29
7,1,13154.115067,1.361e-28,0.02181,0.0233,0.027,2701.5152,0.63,-0.01,       b      0,       X      0,, R 43Q 44     d,4,7,6,6,5,3,45,26,15,12,1,2,,89,89
7,1,13154.178813,4.344e-24,0.01998,0.0446,0.044,345.8494,0.65,-0.0073,       b      0,       X      0,, R 15R 15     d,5,8,7,7,5,3,45,26,15,12,1,2,,33,31
7,3,13154.296352,1.758e-27,0.02113,0.0446,0.044,336.414,0.65,-0.0073,       b      0,       X      0,, R 15R 15     d,4,5,6,6,5,3,46,27,15,12,1,2,,198,186
7,2,13154.413376,8.847e-27,0.01945,0.0446,0.044,327.4449,0.65,-0.0073,       b      0,       X      0,, R 15R 15     d,4,8,6,7,5,3,46,27,15,12,1,2,,33,31
7,1,13154.659092,4.026e-28,0.02113,0.0239,0.028,2462.4308,0.63,-0.0105,       b      0,       X      0,, R 41R 41     d,4,7,6,6,5,3,45,26,15,12,1,2,,85,83
7,3,13155.057378,2.218e-27,0.02293,0.0453,0.045,292.5261,0.66,-0.0074,       b      0,       X      0,, R 14Q 15     d,4,5,6,6,5,3,46,27,15,12,1,2,,186,186
7,2,13155.206967,1.109e-26,0.02109,0.0453,0.045,284.6806,0.66,-0.0074,       b      0,       X      0,, R 14Q 15     d,4,8,6,7,5,3,46,27,15,12,1,2,,31,31
7,3,13155.531133,1.51e-27,0.02126,0.0439,0.044,380.9902,0.65,-0.0073,       b      0,       X      0,, R 16R 16     d,3,5,6,6,5,3,46,27,15,12,1,2,,210,198
7,2,13155.616062,7.641e-27,0.01956,0.0439,0.044,370.8254,0.65,-0.0073,       b      0,       X      0,, R 16R 16     d,4,8,6,7,5,3,46,27,15,12,1,2,,35,33
7,1,13156.05889,5.88e-29,0.0000002681,0.0458,0.046,343.9694,0.67,-0.0074,       b      0,       X      0,, R 15S 14     q,5,7,6,6,5,3,47,28,7,4,1,2,,33,29
7,1,13156.2802,4.772e-24,0.02174,0.0446,0.044,343.7481,0.65,-0.0074,       b      0,       X      0,, R 15Q 16     d,5,8,7,7,5,3,45,26,15,12,1,2,,33,33
7,3,13156.394954,1.929e-27,0.02296,0.0446,0.044,334.3154,0.65,-0.0074,       b      0,       X      0,, R 15Q 16     d,3,5,6,6,5,3,46,27,15,12,1,2,,198,198
7,2,13156.509579,9.695e-27,0.02111,0.0446,0.044,325.3487,0.65,-0.0074,       b      0,       X      0,, R 15Q 16     d,4,8,6,7,5,3,46,27,15,12,1,2,,33,33
7,1,13156.623203,3.105e-24,0.0202,0.0433,0.043,440.5617,0.65,-0.0075,       b      0,       X      0,, R 17R 17     d,5,8,7,7,5,3,45,26,15,12,1,2,,37,35
7,3,13156.672184,1.274e-27,0.02136,0.0433,0.043,428.3422,0.65,-0.0075,       b      0,       X      0,, R 17R 17     d,3,5,6,6,5,3,46,27,15,12,1,2,,222,210
7,2,13156.727595,6.488e-27,0.01966,0.0433,0.043,416.9074,0.65,-0.0075,       b      0,       X      0,, R 17R 17     d,4,8,6,7,5,3,46,27,15,12,1,2,,37,35
7,1,13156.994619,4.204e-28,0.02182,0.0239,0.028,2460.0953,0.63,-0.01,       b      0,       X      0,, R 41Q 42     d,4,7,6,6,5,3,45,26,15,12,1,2,,85,85
7,1,13157.118058,1.174e-27,0.02111,0.0246,0.029,2232.0957,0.63,-0.0105,       b      0,       X      0,, R 39R 39     d,4,7,6,6,5,3,45,26,15,12,1,2,,81,79
7,3,13157.638984,1.648e-27,0.02297,0.0439,0.044,378.8823,0.65,-0.0075,       b      0,       X      0,, R 16Q 17     d,3,5,6,6,5,3,46,27,15,12,1,2,,210,210
7,3,13157.719185,1.057e-27,0.02145,0.0426,0.042,478.4683,0.64,-0.0074,       b      0,       X      0,, R 18R 18     d,3,5,6,6,5,3,46,27,15,12,1,2,,234,222
7,2,13157.721224,8.332e-27,0.02112,0.0439,0.044,368.7202,0.65,-0.0075,       b      0,       X      0,, R 16Q 17     d,4,8,6,7,5,3,46,27,15,12,1,2,,35,35
7,2,13157.747658,5.418e-27,0.01975,0.0426,0.042,465.6892,0.64,-0.0074,       b      0,       X      0,, R 18R 18     d,4,8,6,7,5,3,46,27,15,12,1,2,,39,37
